title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
Data Analyst (Remote/Work from home),WovV Technology,Remote,3-5 Yrs,Not Disclosed,"Power BI, Data Analysis, Tableau, Data Analytics, Data Visualization, Data Reporting, SQL, Data",3 days ago,3.9,6  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-remote-work-from-home-wovv-technology-vadodara-3-to-5-years-240226046592
Sustainability Data Analyst,Thomson Reuters,Mumbai,2-7 Yrs,Not Disclosed,"Stakeholder Engagement, Data analysis, Analytical, Market intelligence, Labour, Data quality, Data Analyst, data visualization",1 week ago,3.7,1931  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-sustainability-data-analyst-thomson-reuters-india-pvt-ltd-mumbai-2-to-7-years-020726501648
Data Analyst,ti Steps,"Hyderabad, Chennai, Bengaluru",0-3 Yrs,3-5 Lacs PA,"Data Management, Data Visualization, Tableau, Data Analytics, Data Reporting, Power Bi, Data Analysis, Data Cleansing",3 weeks ago,3.9,19  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-ti-steps-hyderabad-chennai-bengaluru-0-to-3-years-131025013763
Data Analyst,ARM Infotech,Madurai,2-7 Yrs,Not Disclosed,"Computer science, Data analysis, Analytical, Machine learning, Data quality, Business intelligence, Forecasting, Analytics",2 weeks ago,3.7,7  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-arm-infotech-madurai-2-to-7-years-250626507868
Data Scientist / Data Analyst,Mount Talent Consulting,"Hybrid - Noida, Hyderabad, Chennai",2-10 Yrs,9-30 Lacs PA,"Python, Tableau, Machine Learning, Power BI, SQL, Statistics, Data analysis, Machine",2 weeks ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-scientist-data-analyst-value-innovation-labs-noida-hyderabad-chennai-2-to-10-years-260626000106
Data Analyst,TP,Gurugram,3-8 Yrs,Not Disclosed,"customer service, customer experience management, issue resolution, product specification, hrsd, software installation, specifications, job description",1 week ago,3.9,39667  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-teleperformance-global-business-private-limited-gurugram-3-to-8-years-010726929811
Data Analyst - 5th Mar (Thursday)- Virtual Interview- Pan India,Tata Consultancy Services,"India, Kolkata, Hyderabad",8-13 Yrs,Not Disclosed,"Azure Synapse, SQL, Power BI, Data Modeling, Modeling, Data analysis, Microsoft Azure, Interviewing",5 days ago,3.3,116794  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-5th-mar-thursday-virtual-interview-pan-india-tata-consultancy-services-kolkata-hyderabad-india-8-to-13-years-190226007827
Data Analyst,Straive,Remote,2-6 Yrs,Not Disclosed,"EMR, EHR, SQL, Python, Amazon Redshift, Redshift AWS, Redshift DB, ETL",3 days ago,3.3,2380  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-straive-chennai-2-to-6-years-290526003271
Data Analyst,Elintex Technologies,Pune,6-10 Yrs,7.5-17.5 Lacs PA,"AML, Fraud Analysis, Data Analysis, Data Visualization, SQL, Data Mining, Data Analytics, ETL",5 days ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-elintex-technologies-pune-6-to-10-years-130426018831
Data Analyst,Hitachi Energy,Chennai,4-8 Yrs,Not Disclosed,"Automation, ERP, Scalability, Data modeling, Continuous improvement, Forecasting, Variance analysis, Operations",1 week ago,4.0,1092  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-hitachi-energy-chennai-4-to-8-years-260626503874
Data Analyst,Tata Technologies,Pune,3-8 Yrs,Not Disclosed,"data analyst, snowflake, data analysis, power bi, regulatory compliance, sales, marketing, tableau",6 days ago,3.4,3336  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-tata-technologies-ltd-pune-3-to-8-years-030726923249
Data Scientist / Data Analyst,Mount Talent Consulting,Gurugram,3-20 Yrs,Not Disclosed,"Python, R, Statistics, Machine Learning, SQL, Data analysis, Machine, Data",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-scientist-data-analyst-value-innovation-labs-gurugram-3-to-20-years-260626016101
Data Analyst,MAN Truck & Bus,Pune,3-5 Yrs,Not Disclosed,"python, data analysis, sap, mathematics, sap business warehouse, bi, power bi, sap analytics cloud",6 days ago,2.5,285  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-man-truck-bus-pune-3-to-5-years-030726504772
Data Analyst,Ecolab Global Services,Pune,1-4 Yrs,Not Disclosed,"Communication Skills, Sap Logistics, Sap, Power Bi, Sql, Transport Management System, Collaboration, Analytical",3 days ago,3.4,246  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-ecolab-global-services-private-limited-pune-1-to-4-years-070726907154
Data Scientist / Data Analyst,Mount Talent Consulting,Chennai,3-20 Yrs,Not Disclosed,"Python, R, Statistics, Machine Learning, SQL, Data analysis, Machine, Data",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-scientist-data-analyst-value-innovation-labs-chennai-3-to-20-years-260626016108
Data Analyst (IoT),Log9 Materials,Bengaluru,0-6 Yrs,Not Disclosed,"SAS, big data analytics, Data Analyst, Customer service, Business intelligence, Macros, Analytics, Reporting tools",3+ weeks ago,3.3,152  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-iot-log9-materials-bengaluru-0-to-6-years-110325506630
Data Analyst,Tata Consultancy Services,Nagpur,8-11 Yrs,Not Disclosed,"Shell Scripting, Data Analysis, ETL, Life Insurance, PLSQL, Python, SQL, Analysis",1 week ago,3.3,116794  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-tata-consultancy-services-nagpur-8-to-11-years-010726033029
Data Analyst,MAN Truck & Bus,Pune,5-8 Yrs,Not Disclosed,"bi, vlookup, dashboards, report automation, sql, automation, advanced excel, reporting",6 days ago,2.5,285  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-man-truck-bus-pune-5-to-8-years-030726504769
Data Analyst,Virtusa,"Hyderabad, Chennai, Bengaluru",6-10 Yrs,Not Disclosed,"Pyspark, Healthcare, Data Analyst, Python, SQL, Data analysis, Data",1 week ago,3.7,6241  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-virtusa-hyderabad-chennai-bengaluru-6-to-10-years-010726016838
Data analyst,Inginit,Mumbai,0-3 Yrs,Not Disclosed,"master data, metadata, python, data analysis, data management, data analytics, data validation, configuration",3+ weeks ago,4.4,7  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-inginit-mumbai-0-to-3-years-020925501272
Data Analyst,CUMI,Chennai,0-1 Yrs,4-6 Lacs PA,"Automation Tools, Prompt Engineering, Ai Strategy, Data Visualization, Data Analytics, Machine Learning, Kpi Dashboards, Data",2 weeks ago,3.7,908  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-cumi-chennai-0-to-1-years-190626017226
Data Analyst,Clustor Computing,Nagpur,0-2 Yrs,Not Disclosed,"Analytical skills, Data analysis, Manager Quality Assurance, data science, power bi, Data analytics, data visualization, digital transformation",3+ weeks ago,4.0,18  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-cluster-computing-nagpur-0-to-2-years-190326505544
Data Analyst,Alstom,Bengaluru,4-9 Yrs,Not Disclosed,"data analyst, storytelling, rpa, data analytics, data analysis, sla, power bi, machine learning",2 weeks ago,3.7,3387  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-alstom-transport-india-ltd-bengaluru-4-to-9-years-230626941763
Data Analyst,E4 Softwares,Mumbai,0-3 Yrs,Not Disclosed,"python, data analysis, data analytics, sas, natural language processing, data mining, predictive analytics, process improvement",3+ weeks ago,3.7,14  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-e4-softwares-mumbai-0-to-3-years-170426502441
Data Analyst,Ebizneeds (India) Internet Solutions Pvt. Ltd,Jaipur,0-3 Yrs,Not Disclosed,"master data, metadata, python, data analysis, data management, data analytics, data validation, configuration",3+ weeks ago,3.4,27  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-ebizneeds-india-internet-solutions-pvt-ltd-jaipur-0-to-3-years-140725501950
Data Analyst,Maven Marketing,Chennai,0-7 Yrs,Not Disclosed,"database maintenance, python, data analysis, data management, data analytics, problem solving, dashboards, sql",3+ weeks ago,3.9,52  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-maven-marketing-private-limited-chennai-0-to-7-years-260326501210
Data Analyst,Legistify,Gurugram,0-1 Yrs,Not Disclosed,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",3+ weeks ago,2.9,13  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-legistify-gurugram-0-to-1-years-221124503733
Data Analyst,Vilican Technologies Pvt. Ltd.,Aurangabad(Shendra MIDC),0-2 Yrs,2-3 Lacs PA,"Data Analytics, Power Bi, Data Analysis, Tableau, Dashboards, data analyst, SQL, Data",3 weeks ago,3.6,30  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-vilican-technologies-pvt-ltd-aurangabad-0-to-2-years-160626014633
Data Analyst (Deployment),Legistify,Gurugram,0-2 Yrs,Not Disclosed,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",3+ weeks ago,2.9,13  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-deployment-legistify-gurugram-0-to-2-years-221124503740
Data Analyst,Careernet,Bengaluru,10-15 Yrs,Not Disclosed,"BI, Looker, Data Analytics, SQL, Scripting, Data analysis, Analytics, Data",3 weeks ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-careernet-bengaluru-10-to-15-years-150626016461
ESG Data Analyst (off-Roll),Crisil Analytices,Pune,5-10 Yrs,Not Disclosed,"NISM, Payroll, Usage, Excel, Finance, Corporate, Data Analyst, Advanced Excel",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-esg-data-analyst-off-roll-crisil-analytices-pune-5-to-10-years-260626503409
Data Analyst,Client of Markmakers,Remote,0-3 Yrs,Not Disclosed,"Statistical Modeling, Python, SQL, Data Analysis, Data Analytics, Modeling, Analytics, Statistics",3 weeks ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-mark-makers-consultancy-services-gurugram-0-to-3-years-160626032383
Data Analyst,Pharma Companies,"Mumbai, Navi Mumbai, Mumbai (All Areas)",5-10 Yrs,7-12 Lacs PA,"Power BI, VBA, SQL, Data Visualization, Advanced Excel, Dashboards, Data analysis, Excel",2 days ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-jobsguru-consultant-mumbai-navi-mumbai-mumbai-all-areas-5-to-10-years-070726020267
Data Analyst,Viaprom Technologies,Bengaluru,2-4 Yrs,Not Disclosed,"Data Analysis, python, business data, mathematics, version control, data processing, power bi, numpy",1 week ago,3.9,3  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-viaprom-technologies-pvt-ltd-bengaluru-2-to-4-years-290626905375
Enterprise Data and Governance Analyst,Barclays,"Pune, Chennai",1-8 Yrs,Not Disclosed,"risk management, requirements, data analysis, data management, verbal communication, operational risk, control, dashboards",1 day ago,3.8,1168  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-enterprise-data-and-governance-analyst-barclays-shared-services-pune-chennai-1-to-8-years-090726503854
PII/PHI Data Review Analyst,INFOTREE GLOBAL SOLUTIONS,Remote,1-5 Yrs,2.5-4.25 Lacs PA,"Phi, HIPAA, Cyber incident, PII, Excel, Hippa Regulations, Gdpr, Data Privacy",1 day ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-pii-phi-data-review-analyst-infotree-global-solutions-pune-1-to-5-years-090726029589
Data Analyst (OAC),Sopra Steria,Noida,3-5 Yrs,Not Disclosed,"analytics cloud, python, sql queries, oracle, data analysis, modeling, bi, power bi",1 week ago,3.9,2377  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-oac-sopra-steria-noida-3-to-5-years-300626006091
Data Analyst,Capco,"Pune, Bengaluru",7-15 Yrs,15-30 Lacs PA,"Pyspark, Python, Banking, Data Analyst, SQL, Data Analytics, Data, Analytics",3 weeks ago,3.8,706  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-capco-pune-bengaluru-7-to-15-years-170626009282
Data engineer/Data analyst,Spigot Software,"Hyderabad, Bengaluru",3-9 Yrs,Not Disclosed,"Power Bi, Alteryx, Snowflake, DBT, SQL, AWS, Python, Data analysis",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-engineer-data-analyst-spigot-software-hyderabad-bengaluru-3-to-9-years-290626015687
Data Analyst,Leading Client,Bengaluru,8-13 Yrs,Not Disclosed,"Data Analysis, visualization, KPI, data acquisition, Stakeholder management, Data Visualization, Management, Acquisition",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-platinus-technologies-private-limited-bengaluru-8-to-13-years-300626927130
Data Analyst,Leading Client,Bengaluru,8-13 Yrs,Not Disclosed,"Data Analyst, data interpretation, Data visualization, Data Analysis, Stakeholder management, Interpretation, Management, Analysis",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-platinus-technologies-private-limited-bengaluru-8-to-13-years-300626927055
Walk-in || Data Analyst/AI-ML,Codepanda Academy,N/A,N/A,4.5-9.5 Lacs PA,"Data Science, Artificial Intelligence, Data Analysis, Aiml, Data Analytics, Machine Learning, Intelligence, Analytics",3+ weeks ago,4.5,3  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-ai-ml-codepanda-academy-noida-new-delhi-gurugram-1-to-6-years-100626018328
Data Analyst,Automobile Engineering,Pune,0 Yrs,2.5-3 Lacs PA,"Data Management, Data Analysis, Data Collection, Data Processing, Data Reporting, Analysis, Process, Management",5 days ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-sp-consultancy-enterprises-pune-0-to-0-years-040726014251
Data Analyst,Pico Xpress,Bengaluru,3-5 Yrs,Not Disclosed,"data analyst, data pipelines, Data management, Data Analysis, Pipeline, Data Pipeline, Management, Analysis",2 weeks ago,3.2,34  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-pico-xpress-bengaluru-3-to-5-years-260626909285
Data Analyst,CareerFit.ai,Bengaluru,2-4 Yrs,7-8 Lacs PA,"Predictive Modeling, Report Development, Dashboard Creation, Problem Solving, Data Visualization Tools, Analytical Thinking, Data analysis, Analytical",1 week ago,3.0,2  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-careerfit-ai-bengaluru-2-to-4-years-260626018985
Data Analyst,Avinyatech Elevators Pvt. Ltd.,Thane,1-2 Yrs,3-4.5 Lacs PA,"Big Data, Big Data Analytics, Data Visualization, Data Mining, Data Analytics, SQL, Data analysis, Analytics",1 week ago,3.5,7  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-avinyatech-elevators-pvt-ltd-thane-1-to-2-years-290626011816
Data Analyst,CareerFit.ai,Bengaluru,2-4 Yrs,Not Disclosed,"Supply chain, Customer acquisition, Automation, Analytical, Strategic planning, Customer retention, Budgeting, Business intelligence",1 week ago,3.0,2  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-careerfit-ai-bengaluru-2-to-4-years-290626506337
Data Analyst,Target,Bengaluru,3-8 Yrs,Not Disclosed,"Supply chain, Microstrategy, Analytical, Oracle, Business intelligence, Econometrics, Merchandising, Analytics",1 week ago,4.0,950  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-target-bengaluru-3-to-8-years-290626505623
AI and Data-Fraud Data Analyst-VG-W6-ES and F0121,EY,Hyderabad,5-10 Yrs,Not Disclosed,"Data Analyst, S3, Matplotlib, Coaching, Architecture, Power Bi, Feature Engineering, Ai",2 weeks ago,3.4,15004  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-ai-and-data-fraud-data-analyst-vg-w6-es-and-f0121-ernst-young-llp-hyderabad-5-to-10-years-220626927487
Data Analyst,Mobily Infotech (MIT),Bengaluru(Whitefield),4-5 Yrs,Not Disclosed,"Data Analyst, Power Bi, Tableau, SQL, Data, Data analysis, Bi",2 weeks ago,3.1,117  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-mobily-infotech-mit-bengaluru-4-to-5-years-250626030016
Data Analyst,Jiva Ayurveda,Faridabad(Sector 32),3-5 Yrs,5-7.5 Lacs PA,"Power BI, Python, Data Analysis, Tableau, SQL, Bi, Analysis, Data",1 week ago,3.8,500  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-jiva-ayurveda-faridabad-3-to-5-years-010726018403
Data Analyst,Harita Techserv,Bengaluru,3-5 Yrs,Not Disclosed,"Tableau, SQL, Python, Machine Learning, Statistics, Data analysis, Data, Machine",1 week ago,N/A,N/A,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-harita-techserv-bengaluru-3-to-5-years-300626009654
"HRBP - Data Analyst, L&D & PMS",Navneet Education,Mumbai(Virar +1),0-4 Yrs,Not Disclosed,"Business Partnering, Performance Appraisal Process, Business HR, Employee Retention, Employee Grievances, Hrsd, Data analysis, Performance",2 weeks ago,4.3,62  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-hrbp-data-analyst-l-d-pms-navneet-education-mumbai-0-to-4-years-250626030823
Data Analyst,Sunbrilo Technology,"Pune, Bengaluru",3-8 Yrs,Not Disclosed,"Data Analysis, data migration, SQL, Python, SaaS environment, ETL, Environment, SAAS",1 week ago,4.1,56  Reviews,Data Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-sunbrilo-technology-pune-bengaluru-3-to-8-years-020726021562
